1|100909839000|2016|01|EKV528
2|200909840000|2016|01|ELL111
3|300909841000|2016|01|ENW620
4|400909842000|2016|01|ERZ244
5|500909843000|2016|01|DAT894
6|600909844000|2016|01|EQK567
7|700909845000|2016|01|ERG436
8|800909846000|2016|01|EHZ352
9|900909847000|2016|01|ARW274
10|100909848000|2016|01|ECR013
11|100909849000|2016|01|EOE632
12|100909850000|2016|01|SCY735
13|100909851000|2016|01|ERT499
14|100909852000|2016|01|ELL072
15|100909853000|2016|01|DMX888
16|100909854000|2016|01|EQS647
17|100909855000|2016|01|EKO691
18|100909856000|2016|01|ELF115
19|100909857000|2016|01|EMK516
20|200909858000|2016|01|BWK269
21|200909859000|2016|01|DDM123
22|200909860000|2016|01|ENE263
23|200909861000|2016|01|EHY333
24|200909862000|2016|01|END571
25|200909863000|2016|01|EJL734
26|200909864000|2016|01|ATG767
27|200909865000|2016|01|EOH294
28|200909866000|2016|01|ARR009
29|200909867000|2016|01|EHQ262
30|300909868000|2016|01|SMW536
31|300909869000|2016|01|CVN025
32|300909870000|2016|01|WAF348
33|300909871000|2016|01|BSM606
34|300909872000|2016|01|EGV986
35|300909873000|2016|01|EHY459
36|300909874000|2016|01|EDU219
37|300909875000|2016|01|EMY706
38|300909876000|2016|01|EME352
39|300909877000|2016|01|EHQ565
40|400909878000|2016|01|EJS163
41|400909879000|2016|01|BBR603
42|400909880000|2016|01|AIR215
43|400909881000|2016|01|CIC840
44|400909882000|2016|01|EBK235
45|400909883000|2016|01|DUA801
46|400909884000|2016|01|CMD724
47|400909885000|2016|01|EIL371
48|400909886000|2016|01|CRY755
49|400909887000|2016|01|CJJ336
50|500909888000|2016|01|SBU540
51|500909889000|2016|01|EIR912
52|500909890000|2016|01|CTG961
53|500909891000|2016|01|BYZ927
54|500909892000|2016|01|ECF276
55|500909893000|2016|01|BSQ015
56|500909894000|2016|01|EMZ743
57|500909895000|2016|01|ALA143
58|500909896000|2016|01|EKR020
59|500909897000|2016|01|EPQ797
60|600909898000|2016|01|ADX842
61|600909899000|2016|01|DGE980
62|600909900000|2016|01|DRO159
63|600909901000|2016|01|CRE446
64|600909902000|2016|01|ALI329
65|600909903000|2016|01|EME908
66|600909904000|2016|01|EOF672
67|600909905000|2016|01|EMU239
68|600909906000|2016|01|TGZ743
69|600909907000|2016|01|BIJ310
70|700909908000|2016|01|SEP677
71|700909909000|2016|01|DJA030
72|700909910000|2016|01|RVO421
73|700909911000|2016|01|EPA649
74|700909912000|2016|01|CZE031
75|700909913000|2016|01|EIO000
76|700909914000|2016|01|EML878
77|700909915000|2016|01|AZH676
78|700909916000|2016|01|EHB888
79|700909917000|2016|01|RWO794
80|800909918000|2016|01|ELS777
81|800909919000|2016|01|AEP339
82|800909920000|2016|01|DUV992
83|800909921000|2016|01|ERL756
84|800909922000|2016|01|BZL435
85|800909923000|2016|01|COR261
86|800909924000|2016|01|DDK551
87|800909925000|2016|01|RAQ543
88|800909926000|2016|01|BED661
89|800909927000|2016|01|EKS599
90|900909928000|2016|01|AUK766
91|900909929000|2016|01|AEE172
92|900909930000|2016|01|EIX070
93|900909931000|2016|01|ENL763
94|900909932000|2016|01|BVH265
95|900909933000|2016|01|DEK581
96|900909934000|2016|01|CZY893
97|900909935000|2016|01|RIV315
98|900909936000|2016|01|EPI331
99|900909937000|2016|01|BSS226
100|100909938000|2016|01|CIA403
101|100909939000|2016|01|EMW779
102|100909940000|2016|01|ENJ764
103|100909941000|2016|01|BSV198
104|100909942000|2016|01|ERG419
105|100909943000|2016|01|EJZ132
106|100909944000|2016|01|BNS809
107|100909945000|2016|01|EOD765
108|100909946000|2016|01|EMV632
109|100909947000|2016|01|EKL820
110|100909948000|2016|01|CVZ401
111|100909949000|2016|01|DBC034
112|100909950000|2016|01|RVQ644
113|100909951000|2016|01|EJA218
114|100909952000|2016|01|EKJ214
115|100909953000|2016|01|EMQ536
116|100909954000|2016|01|EHO803
117|100909955000|2016|01|EJS178
118|100909956000|2016|01|EFW741
119|100909957000|2016|01|RAX974
120|100909958000|2016|01|AQZ557
121|100909959000|2016|01|EIJ188
122|100909960000|2016|01|ESA394
123|100909961000|2016|01|ERV922
124|100909962000|2016|01|DYC132
125|100909963000|2016|01|DRD259
126|100909964000|2016|01|AZH945
127|100909965000|2016|01|CPH829
128|100909966000|2016|01|BQH030
129|100909967000|2016|01|EIK819
130|100909968000|2016|01|AQG906
131|100909969000|2016|01|DYG380
132|100909970000|2016|01|ERN168
133|100909971000|2016|01|ERL482
134|100909972000|2016|01|EQN440
135|100909973000|2016|01|EIH950
136|100909974000|2016|01|ENX341
137|100909975000|2016|01|DNX839
138|100909976000|2016|01|EML412
139|100909977000|2016|01|ERC373
140|100909978000|2016|01|SDW070
141|100909979000|2016|01|EHH421
142|100909980000|2016|01|EJC723
143|100909981000|2016|01|EPG838
144|100909982000|2016|01|EFQ364
145|100909983000|2016|01|EPD857
146|100909984000|2016|01|DHF988
147|100909985000|2016|01|EOP122
148|100909986000|2016|01|IXC948
149|100909987000|2016|01|DQO979
150|100909988000|2016|01|EIO189
151|100909989000|2016|01|BKJ064
152|100909990000|2016|01|EJI278
153|100909991000|2016|01|DZZ535
154|100909992000|2016|01|AIU827
155|100909993000|2016|01|EMK251
156|100909994000|2016|01|EJJ955
157|100909995000|2016|01|EIC093
158|100909996000|2016|01|EQT647
159|100909997000|2016|01|EEE019
160|100909998000|2016|01|EOT444
161|100909999000|2016|01|EMD721
162|100910000000|2016|01|CIU053
163|100910001000|2016|01|CYA055
164|100910002000|2016|01|DCQ562
165|100910003000|2016|01|EQQ044
166|100910004000|2016|01|DOG523
167|100910005000|2016|01|VJI802
168|100910006000|2016|01|EMZ368
169|100910007000|2016|01|BKP369
170|100910008000|2016|01|ENX761
171|100910009000|2016|01|ESE186
172|100910010000|2016|01|EQG863
173|100910011000|2016|01|EQQ492
174|100910012000|2016|01|EOP716
175|100910013000|2016|01|CKT044
176|100910014000|2016|01|EON250
177|100910015000|2016|01|DYB058
178|100910016000|2016|01|ENS290
179|100910017000|2016|01|EML254
180|100910018000|2016|01|BNK210
181|100910019000|2016|01|BZG463
182|100910020000|2016|01|TLF450
183|100910021000|2016|01|CYM961
184|100910022000|2016|01|EQS152
185|100910023000|2016|01|BOV331
186|100910024000|2016|01|EJZ031
187|100910025000|2016|01|BWV576
188|100910026000|2016|01|SOJ014
189|100910027000|2016|01|BOZ817
190|100910028000|2016|01|RFY926
191|100910029000|2016|01|EOQ115
192|100910030000|2016|01|RJG057
193|100910031000|2016|01|CXC320
194|100910032000|2016|01|EMM459
195|100910033000|2016|01|BAX903
196|100910034000|2016|01|EOH528
197|100910035000|2016|01|DZC638
198|100910036000|2016|01|BOL023
199|100910037000|2016|01|EKU150
200|200910038000|2016|01|ERY626
201|200910039000|2016|01|ENQ302
202|200910040000|2016|01|RYW163
203|200910041000|2016|01|CYB379
204|200910042000|2016|01|ERH495
205|200910043000|2016|01|END077
206|200910044000|2016|01|ERQ804
207|200910045000|2016|01|AUV880
208|200910046000|2016|01|ELL685
209|200910047000|2016|01|ERU271
210|200910048000|2016|01|EQP998
211|200910049000|2016|01|ADS326
212|200910050000|2016|01|DXO462
213|200910051000|2016|01|ERF617
214|200910052000|2016|01|ESJ658
215|200910053000|2016|01|COL860
216|200910054000|2016|01|EKX947
217|200910055000|2016|01|DMX927
218|200910056000|2016|01|RCL251
219|200910057000|2016|01|OHW313
220|200910058000|2016|01|EOQ147
221|200910059000|2016|01|DHF961
222|200910060000|2016|01|RSF987
223|200910061000|2016|01|ENG514
224|200910062000|2016|01|ESQ794
225|200910063000|2016|01|EKG078
226|200910064000|2016|01|TGZ966
227|200910065000|2016|01|EGE032
228|200910066000|2016|01|ERF626
229|200910067000|2016|01|ELM661
230|200910068000|2016|01|ENA088
231|200910069000|2016|01|ELI603
232|200910070000|2016|01|ERQ570
233|200910071000|2016|01|DLH735
234|200910072000|2016|01|BQI362
235|200910073000|2016|01|COG171
236|200910074000|2016|01|EIX325
237|200910075000|2016|01|CJF790
238|200910076000|2016|01|EQG306
239|200910077000|2016|01|ELA955
240|200910078000|2016|01|DGA941
241|200910079000|2016|01|EMJ858
242|200910080000|2016|01|EPH289
243|200910081000|2016|01|EKH046
244|200910082000|2016|01|UFH874
245|200910083000|2016|01|CQP983
246|200910084000|2016|01|CJX508
247|200910085000|2016|01|EZY672
248|200910086000|2016|01|EKI691
249|200910087000|2016|01|EJB006
250|200910088000|2016|01|VYU152
251|200910089000|2016|01|CQS861
252|200910090000|2016|01|DFQ481
253|200910091000|2016|01|AXG831
254|200910092000|2016|01|ERP688
255|200910093000|2016|01|EPJ248
256|200910094000|2016|01|DTP309
257|200910095000|2016|01|RIJ916
258|200910096000|2016|01|ERF052
259|200910097000|2016|01|ELQ893
260|200910098000|2016|01|TWD933
261|200910099000|2016|01|DLE523
262|200910100000|2016|01|ACC938
263|200910101000|2016|01|ESN212
264|200910102000|2016|01|BXF360
265|200910103000|2016|01|EMY810
266|200910104000|2016|01|DCH172
267|200910105000|2016|01|CCU878
268|200910106000|2016|01|AQS547
269|200910107000|2016|01|DPD886
270|200910108000|2016|01|EHD109
271|200910109000|2016|01|EJP474
272|200910110000|2016|01|EKG926
273|200910111000|2016|01|AZC717
274|200910112000|2016|01|EMJ806
275|200910113000|2016|01|SSA871
276|200910114000|2016|01|EKU554
277|200910115000|2016|01|EPV945
278|200910116000|2016|01|EKL116
279|200910117000|2016|01|EQH416
280|200910118000|2016|01|ENI503
281|200910119000|2016|01|EPI546
282|200910120000|2016|01|CSR055
283|200910121000|2016|01|EIQ806
284|200910122000|2016|01|BRL656
285|200910123000|2016|01|EJJ279
286|200910124000|2016|01|DQD149
287|200910125000|2016|01|EGN268
288|200910126000|2016|01|EHW601
289|200910127000|2016|01|SZW443
290|200910128000|2016|01|EJP993
291|200910129000|2016|01|UDK452
292|200910130000|2016|01|EQU581
293|200910131000|2016|01|DBM745
294|200910132000|2016|01|EPR997
295|200910133000|2016|01|DCA295
296|200910134000|2016|01|EJP579
297|200910135000|2016|01|ESS010
298|200910136000|2016|01|EFP262
299|200910137000|2016|01|CWS293
300|300910138000|2016|01|BEC719
301|300910139000|2016|01|UYJ153
302|300910140000|2016|01|DWP423
303|300910141000|2016|01|AML481
304|300910142000|2016|01|EJQ481
305|300910143000|2016|01|SCH904
306|300910144000|2016|01|SFB837
307|300910145000|2016|01|DMN049
308|300910146000|2016|01|DEJ191
309|300910147000|2016|01|EJV088
310|300910148000|2016|01|EMW970
311|300910149000|2016|01|EHW829
312|300910150000|2016|01|EHW479
313|300910151000|2016|01|EII706
314|300910152000|2016|01|BQV843
315|300910153000|2016|01|EGS307
316|300910154000|2016|01|AIK126
317|300910155000|2016|01|ERL736
318|300910156000|2016|01|TZL053
319|300910157000|2016|01|CUA155
320|300910158000|2016|01|EKP663
321|300910159000|2016|01|ERI785
322|300910160000|2016|01|BYD871
323|300910161000|2016|01|DFC200
324|300910162000|2016|01|EMU230
325|300910163000|2016|01|DDV335
326|300910164000|2016|01|SHT052
327|300910165000|2016|01|DVW244
328|300910166000|2016|01|SCX735
329|300910167000|2016|01|STY096
330|300910168000|2016|01|CWA621
331|300910169000|2016|01|ELM660
332|300910170000|2016|01|RXQ148
333|300910171000|2016|01|CFK600
334|300910172000|2016|01|BBS605
335|300910173000|2016|01|ELN783
336|300910174000|2016|01|EID597
337|300910175000|2016|01|EOG638
338|300910176000|2016|01|CLA088
339|300910177000|2016|01|EQR097
340|300910178000|2016|01|EKR427
341|300910179000|2016|01|ERB919
342|300910180000|2016|01|EPL788
343|300910181000|2016|01|DZR152
344|300910182000|2016|01|TTW620
345|300910183000|2016|01|EOA185
346|300910184000|2016|01|AYK227
347|300910185000|2016|01|AZC561
348|300910186000|2016|01|DEE454
349|300910187000|2016|01|BYU851
350|300910188000|2016|01|EOR037
351|300910189000|2016|01|DMY204
352|300910190000|2016|01|COY928
353|300910191000|2016|01|EST284
354|300910192000|2016|01|EIA454
355|300910193000|2016|01|CPV113
356|300910194000|2016|01|APU525
357|300910195000|2016|01|DVJ398
358|300910196000|2016|01|EOL528
359|300910197000|2016|01|EKT708
360|300910198000|2016|01|ENI107
361|300910199000|2016|01|EEM723
362|300910200000|2016|01|AHO523
363|300910201000|2016|01|ELR325
364|300910202000|2016|01|EMP534
365|300910203000|2016|01|RGW034
366|300910204000|2016|01|BJP830
367|300910205000|2016|01|EDL870
368|300910206000|2016|01|CKA419
369|300910207000|2016|01|CPO967
370|300910208000|2016|01|ELA429
371|300910209000|2016|01|ESF614
372|300910210000|2016|01|EPU589
373|300910211000|2016|01|SCG734
374|300910212000|2016|01|AJJ534
375|300910213000|2016|01|SBA524
376|300910214000|2016|01|BYK347
377|300910215000|2016|01|ELS464
378|300910216000|2016|01|ENB973
379|300910217000|2016|01|SVH553
380|300910218000|2016|01|EMV475
381|300910219000|2016|01|ERU773
382|300910220000|2016|01|EMJ445
383|300910221000|2016|01|EMQ167
384|300910222000|2016|01|SFV520
385|300910223000|2016|01|CPD196
386|300910224000|2016|01|DGN325
387|300910225000|2016|01|DUK180
388|300910226000|2016|01|EJJ043
389|300910227000|2016|01|ENA834
